Product_Name,month_idx,Actual_Min_Price_next,Predicted_Min_Price_next,Actual_Avg_Price_next,Predicted_Avg_Price_next,Actual_Max_Price_next,Predicted_Max_Price_next
Smooth_Gourd,7,100.0,100.62,141.39,146.11,180.0,171.5
Smooth_Gourd,8,80.0,86.08,128.86,132.59,180.0,183.0
Smooth_Gourd,9,40.0,116.19,78.26,116.19,140.0,160.73
Snake_Gourd,1,40.0,41.02,57.15,49.51,80.0,73.76
Snake_Gourd,2,50.0,47.93,62.19,73.6,100.0,100.75
Snake_Gourd,3,50.0,54.6,64.21,71.69,100.0,106.65
Snake_Gourd,4,60.0,54.19,80.0,75.68,100.0,99.31
Soya_Bean_Green,1,180.0,156.58,212.61,209.61,250.0,268.07
Soya_Bean_Green,2,100.0,130.77,143.75,165.39,200.0,225.97
Soya_Bean_Green,3,100.0,100.36,125.0,126.43,150.0,172.51
Spinach_Leaf,1,60.0,69.2,74.65,86.87,140.0,163.45
Spinach_Leaf,2,120.0,105.28,173.75,142.87,200.0,174.01
Spinach_Leaf,3,100.0,101.33,113.68,123.09,200.0,194.2
Spinach_Leaf,4,80.0,79.0,107.89,107.56,120.0,125.16
Spinach_Leaf,5,60.0,56.31,77.5,72.21,100.0,94.63
Spinach_Leaf,6,20.0,27.44,49.57,55.15,70.0,86.6
Spinach_Leaf,7,20.0,29.9,40.56,53.63,60.0,84.36
Spinach_Leaf,8,20.0,19.42,47.5,53.82,60.0,69.27
Spinach_Leaf,9,50.0,34.07,60.87,54.66,80.0,72.46
Sponge_Gourd,1,80.0,96.98,86.12,112.16,100.0,118.4
Sponge_Gourd,2,80.0,65.3,85.0,84.27,90.0,89.85
Sponge_Gourd,4,60.0,89.8,85.53,160.46,100.0,160.46
Squash,1,25.0,37.12,36.32,46.39,60.0,107.62
Squash,2,60.0,55.36,133.75,111.03,200.0,146.66
Squash,3,150.0,164.06,175.0,192.49,200.0,197.39
Squash,4,70.0,78.79,86.0,98.44,120.0,143.83
Squash,5,70.0,71.86,80.0,77.21,90.0,103.51
Squash,6,20.0,27.55,53.5,59.9,90.0,85.21
Squash,7,20.0,30.35,38.19,43.47,60.0,65.56
Squash,8,20.0,18.82,60.91,59.84,80.0,71.34
Squash,9,25.0,26.71,37.93,63.18,70.0,91.54
Strawberry,1,700.0,303.18,700.0,409.26,700.0,409.26
Strawberry,2,500.0,424.44,589.71,661.0,700.0,661.0
Strawberry,3,500.0,456.06,550.0,612.57,600.0,612.57
Strawberry,4,500.0,458.45,550.0,612.57,600.0,612.57
Strawberry,5,500.0,458.45,550.0,639.64,600.0,639.64
Sugarcane,1,160.0,203.04,350.07,339.38,220.0,339.38
Sugarcane,2,160.0,201.7,1645.0,1044.3,170.0,1044.3
Sugarcane,3,160.0,172.37,1645.0,1357.12,170.0,1357.12
Sugarcane,4,160.0,151.89,1645.0,1369.43,170.0,1369.43
Sugarcane,5,160.0,160.14,1645.0,1363.17,170.0,1363.17
Sugarcane,6,160.0,172.32,1645.0,1370.06,170.0,1370.06
Sugarcane,7,160.0,160.55,1645.0,1370.06,170.0,1370.06
Sugarcane,8,160.0,161.64,1645.0,1286.52,170.0,1286.52
Sugarcane,9,160.0,168.95,1645.0,1279.63,170.0,1279.63
Sweet_Pepper,1,80.0,86.07,139.17,157.48,200.0,191.49
Sweet_Pepper,2,130.0,137.69,157.5,170.59,250.0,232.99
Sweet_Pepper,3,130.0,144.39,174.47,178.54,230.0,219.5
Sweet_Pepper,4,130.0,126.28,147.89,155.14,180.0,162.64
Sweet_Pepper,5,100.0,100.84,132.05,133.64,150.0,149.84
Sweet_Pepper,6,100.0,98.81,115.0,113.85,130.0,129.77
Sweet_Pepper,7,100.0,99.81,115.0,122.81,130.0,136.62
Sweet_Pepper,8,100.0,100.32,120.68,117.08,150.0,150.16
Sweet_Pepper,9,100.0,108.86,124.78,112.24,150.0,154.38
Sweet_Potato,1,100.0,100.86,117.37,143.27,140.0,143.27
Sweet_Potato,2,100.0,95.95,110.0,109.89,120.0,125.24
Sweet_Potato,3,100.0,99.33,110.0,116.35,120.0,122.87
Sweet_Potato,4,100.0,91.32,103.71,101.4,120.0,110.26
Sweet_Potato,5,100.0,100.02,110.0,110.89,120.0,118.07
Sweet_Potato,6,100.0,95.85,110.0,107.27,120.0,127.08
Sweet_Potato,7,25.0,69.25,30.0,69.32,35.0,81.92
Sword_Bean,1,130.0,135.42,145.0,143.56,160.0,184.9
Sword_Bean,2,100.0,103.72,132.73,137.27,160.0,157.8
Sword_Bean,3,100.0,104.76,134.29,136.11,150.0,153.79
Sword_Bean,4,130.0,125.99,140.0,141.99,150.0,159.16
Sword_Bean,5,60.0,75.48,107.27,116.91,150.0,151.14
Sword_Bean,6,140.0,118.99,150.0,134.49,160.0,154.76
Tomato_Big,1,50.0,80.68,59.0,101.22,70.0,142.01
Tomato_Big,2,65.0,73.07,84.06,86.17,110.0,96.27
Tomato_Big,3,50.0,48.36,67.63,68.79,80.0,89.6
Tomato_Big,4,60.0,48.09,65.0,65.67,70.0,78.61
Tomato_Big,5,60.0,52.25,75.68,69.06,100.0,87.29
Tomato_Big,6,60.0,48.69,68.7,62.23,80.0,82.26
Tomato_Small,1,34.0,40.83,69.65,62.4,104.0,97.08
Tomato_Small,2,57.0,66.7,83.18,99.98,113.0,137.02
Tomato_Small,3,35.0,38.57,61.97,69.21,96.0,97.82
Tomato_Small,4,57.0,41.67,91.55,75.5,122.0,125.44
Tomato_Small,5,70.0,60.9,98.36,80.75,130.0,120.98
Tomato_Small,6,35.0,37.87,54.01,64.74,104.0,110.67
Tomato_Small,7,35.0,33.43,51.14,53.44,78.0,85.58
Tomato_Small,8,26.0,26.41,68.5,56.48,130.0,108.9
Tomato_Small,9,26.0,37.47,69.39,75.66,117.0,130.76
Turnip,1,100.0,125.14,110.0,125.14,120.0,166.23
Turnip,2,100.0,112.45,110.0,113.3,120.0,123.08
Turnip,3,100.0,99.22,110.0,111.37,120.0,133.56
Turnip,4,100.0,102.73,110.0,109.97,120.0,123.16
Turnip,5,100.0,95.93,110.0,111.65,120.0,133.85
Turnip,6,100.0,99.26,110.0,111.57,120.0,129.65
Turnip,7,100.0,100.22,110.0,112.94,120.0,127.78
Turnip,8,100.0,101.69,110.0,110.75,120.0,124.26
Watermelon,1,30.0,37.72,58.47,63.55,80.0,93.8
Watermelon,2,70.0,80.58,75.0,80.58,80.0,91.53
Watermelon,3,60.0,58.78,72.37,69.55,80.0,81.66
Watermelon,4,60.0,64.95,67.11,66.77,80.0,74.51
Watermelon,5,70.0,68.03,75.0,73.84,80.0,87.18
Watermelon,6,70.0,65.14,75.0,68.79,80.0,76.89
Watermelon,7,70.0,62.67,75.0,68.91,80.0,78.31
Watermelon,8,40.0,47.71,53.18,58.25,80.0,91.75
Watermelon,9,35.0,48.62,41.63,69.31,50.0,125.08
Yam,6,100.0,114.5,110.0,164.74,120.0,164.74
Yam,7,100.0,96.47,110.0,128.29,120.0,146.77
