Product_Name,month_idx,Actual_Min_Price_next,Predicted_Min_Price_next,Actual_Avg_Price_next,Predicted_Avg_Price_next,Actual_Max_Price_next,Predicted_Max_Price_next
Sweet_Pepper,6,100.0,102.8,115.0,122.65,130.0,138.94
Sweet_Pepper,7,100.0,103.8,115.0,122.18,130.0,137.6
Sweet_Pepper,8,100.0,100.3,120.68,116.43,150.0,143.2
Sweet_Pepper,9,100.0,91.88,124.78,115.21,150.0,142.12
Sweet_Potato,1,100.0,96.75,117.37,116.95,140.0,151.0
Sweet_Potato,2,100.0,100.8,110.0,117.68,120.0,130.4
Sweet_Potato,3,100.0,99.7,110.0,110.94,120.0,125.4
Sweet_Potato,4,100.0,91.33,103.71,102.06,120.0,119.68
Sweet_Potato,5,100.0,100.0,110.0,111.77,120.0,143.7
Sweet_Potato,6,100.0,91.35,110.0,96.17,120.0,109.0
Sweet_Potato,7,25.0,52.85,30.0,60.04,35.0,66.85
Sword_Bean,1,130.0,119.8,145.0,142.92,160.0,171.0
Sword_Bean,2,100.0,98.5,132.73,125.39,160.0,152.1
Sword_Bean,3,100.0,106.0,134.29,136.87,150.0,155.2
Sword_Bean,4,130.0,116.2,140.0,134.62,150.0,153.4
Sword_Bean,5,60.0,81.8,107.27,123.01,150.0,159.4
Sword_Bean,6,140.0,121.8,150.0,144.49,160.0,156.5
Tomato_Big,1,50.0,68.2,59.0,82.44,70.0,97.3
Tomato_Big,2,65.0,67.45,84.06,85.96,110.0,106.64
Tomato_Big,3,50.0,54.94,67.63,71.4,80.0,84.1
Tomato_Big,4,60.0,62.08,65.0,67.85,70.0,78.67
Tomato_Big,5,60.0,57.75,75.68,70.93,100.0,90.0
Tomato_Big,6,60.0,57.55,68.7,69.08,80.0,78.8
Tomato_Small,1,34.0,55.92,69.65,77.37,104.0,109.05
Tomato_Small,2,57.0,74.35,83.18,96.31,113.0,131.69
Tomato_Small,3,35.0,45.2,61.97,70.3,96.0,104.06
Tomato_Small,4,57.0,50.32,91.55,82.3,122.0,108.29
Tomato_Small,5,70.0,62.66,98.36,88.96,130.0,123.69
Tomato_Small,6,35.0,40.26,54.01,64.48,104.0,108.54
Tomato_Small,7,35.0,40.96,51.14,66.19,78.0,90.99
Tomato_Small,8,26.0,28.72,68.5,62.79,130.0,109.4
Tomato_Small,9,26.0,48.72,69.39,82.67,117.0,127.24
Turnip,1,100.0,101.1,110.0,107.05,120.0,127.0
Turnip,2,100.0,104.32,110.0,110.76,120.0,123.4
Turnip,3,100.0,100.0,110.0,109.97,120.0,118.6
Turnip,4,100.0,101.5,110.0,110.66,120.0,120.4
Turnip,5,100.0,109.7,110.0,112.47,120.0,119.6
Turnip,6,100.0,97.8,110.0,107.61,120.0,119.6
Turnip,7,100.0,101.5,110.0,110.52,120.0,120.3
Turnip,8,100.0,99.65,110.0,107.37,120.0,118.0
Watermelon,1,30.0,43.04,58.47,64.75,80.0,88.5
Watermelon,2,70.0,73.0,75.0,85.79,80.0,96.96
Watermelon,3,60.0,58.85,72.37,72.12,80.0,78.75
Watermelon,4,60.0,62.05,67.11,70.38,80.0,80.4
Watermelon,5,70.0,66.3,75.0,72.48,80.0,80.9
Watermelon,6,70.0,66.25,75.0,77.21,80.0,83.6
Watermelon,7,70.0,67.25,75.0,74.54,80.0,82.6
Watermelon,8,40.0,45.2,53.18,61.51,80.0,81.8
Watermelon,9,35.0,50.99,41.63,70.47,50.0,86.41
Yam,6,100.0,111.4,110.0,126.03,120.0,162.3
Yam,7,100.0,95.35,110.0,115.59,120.0,144.2
